mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex
1553-140047-0012_405-130895-0010,1553.0,F,405.0,M
1334-135589-0072_1898-145715-0049,1334.0,M,1898.0,F
909-131041-0014_5049-25947-0023,909.0,M,5049.0,M
1183-133256-0018_5390-30102-0020,1183.0,F,5390.0,M
1867-154071-0032_2893-139322-0006,1867.0,M,2893.0,M
5778-12761-0018_4406-16883-0009,5778.0,F,4406.0,M
118-121721-0009_8609-262281-0036,118.0,M,8609.0,M
5104-33407-0018_4014-186179-0027,5104.0,M,4014.0,M
2514-149482-0096_7278-104730-0002,2514.0,M,7278.0,M
3830-12531-0021_2436-2476-0027,3830.0,M,2436.0,M
1263-139804-0019_5750-100289-0088,1263.0,F,5750.0,M
3214-167607-0009_730-359-0017,3214.0,M,730.0,F
3807-4923-0058_8324-286681-0003,3807.0,M,8324.0,F
8797-294123-0097_1455-134435-0013,8797.0,M,1455.0,M
669-129061-0004_909-131041-0013,669.0,F,909.0,M
2843-152918-0081_5867-48852-0072,2843.0,M,5867.0,F
198-129977-0028_5514-19193-0027,198.0,F,5514.0,F
4088-158077-0008_4340-15220-0008,4088.0,F,4340.0,F
1235-135884-0001_4297-13006-0002,1235.0,M,4297.0,F
1898-145724-0011_39-121914-0035,1898.0,F,39.0,F
3857-182315-0015_426-122821-0001,3857.0,M,426.0,F
196-122150-0000_6000-55211-0022,196.0,M,6000.0,F
3240-131231-0080_4859-29340-0028,3240.0,M,4859.0,M
7635-105661-0006_6181-216552-0035,7635.0,F,6181.0,M
5750-35690-0030_250-142276-0047,5750.0,M,250.0,F
5703-47198-0052_4195-17507-0032,5703.0,M,4195.0,F
1183-128659-0011_8419-286676-0012,1183.0,F,8419.0,M
1088-129236-0022_7190-90542-0019,1088.0,F,7190.0,M
163-121908-0005_6925-80680-0022,163.0,M,6925.0,M
5463-39173-0026_3214-167607-0017,5463.0,M,3214.0,M
7078-271888-0070_5456-62043-0011,7078.0,F,5456.0,M
8609-283227-0028_7278-104730-0006,8609.0,M,7278.0,M
2289-152253-0025_2384-152900-0009,2289.0,M,2384.0,M
5678-43301-0027_1447-17506-0018,5678.0,M,1447.0,F
8629-261139-0040_7859-102518-0006,8629.0,M,7859.0,F
5808-54425-0023_5688-15787-0031,5808.0,M,5688.0,F
254-127705-0009_1363-135842-0006,254.0,M,1363.0,F
5163-18515-0049_289-121665-0007,5163.0,F,289.0,F
6019-3185-0103_6385-34655-0012,6019.0,M,6385.0,F
7800-283493-0012_3664-11714-0008,7800.0,F,3664.0,M
4137-11701-0049_5778-12761-0025,4137.0,F,5778.0,F
4160-11549-0022_5750-100289-0063,4160.0,F,5750.0,M
4788-91208-0005_5808-54425-0009,4788.0,M,5808.0,M
6064-56165-0032_6000-55211-0059,6064.0,F,6000.0,F
307-127535-0040_7505-258964-0050,307.0,M,7505.0,M
7780-274562-0006_1553-140047-0014,7780.0,F,1553.0,F
8838-298545-0028_7367-86737-0055,8838.0,M,7367.0,M
254-27760-0006_39-121914-0032,254.0,M,39.0,F
311-124404-0074_1334-135589-0003,311.0,M,1334.0,M
6019-3185-0098_4813-248641-0013,6019.0,M,4813.0,M
40-222-0048_3240-131231-0067,40.0,F,3240.0,M
2764-36617-0037_6925-80680-0040,2764.0,F,6925.0,M
3807-4923-0012_2391-145015-0107,3807.0,M,2391.0,F
3436-172162-0043_7226-86964-0034,3436.0,M,7226.0,M
1867-154075-0043_1263-141777-0037,1867.0,M,1263.0,F
6000-55211-0042_1263-138246-0022,6000.0,F,1263.0,F
2952-407-0012_1970-28415-0018,2952.0,M,1970.0,F
7402-90848-0047_4362-15663-0035,7402.0,M,4362.0,F
5750-100289-0087_7517-100437-0013,5750.0,M,7517.0,F
3879-173592-0027_4267-78186-0028,3879.0,F,4267.0,M
4018-107312-0031_6880-216547-0013,4018.0,M,6880.0,M
1334-135589-0087_7447-91187-0004,1334.0,M,7447.0,M
1088-134318-0013_118-121721-0002,1088.0,F,118.0,M
298-126791-0047_1081-125237-0068,298.0,F,1081.0,M
3699-19401-0006_7635-105409-0060,3699.0,M,7635.0,F
5778-12761-0024_254-27760-0007,5778.0,F,254.0,M
1455-134435-0004_4051-11217-0005,1455.0,M,4051.0,F
1594-135914-0030_26-496-0001,1594.0,M,26.0,M
1246-124548-0003_6529-62556-0032,1246.0,F,6529.0,M
2836-5355-0033_696-93314-0019,2836.0,F,696.0,F
5393-19219-0017_1737-146161-0012,5393.0,F,1737.0,F
374-180298-0045_7794-295948-0011,374.0,M,7794.0,F
730-360-0035_1334-135589-0043,730.0,F,1334.0,M
8088-284756-0042_4018-103416-0004,8088.0,M,4018.0,M
8797-294123-0086_4481-17498-0026,8797.0,M,4481.0,F
909-131044-0004_2159-179154-0012,909.0,M,2159.0,M
8629-261139-0075_8088-284756-0107,8629.0,M,8088.0,M
6078-54013-0067_5750-35690-0001,6078.0,F,5750.0,M
8123-275209-0024_250-140277-0005,8123.0,F,250.0,F
7226-86964-0047_7178-34645-0028,7226.0,M,7178.0,F
6848-252322-0009_302-123516-0021,6848.0,M,302.0,F
5789-70653-0032_8468-286673-0018,5789.0,F,8468.0,F
4267-72637-0029_4014-186179-0025,4267.0,M,4014.0,M
2416-152139-0035_3486-166424-0014,2416.0,F,3486.0,M
200-124139-0004_7402-90848-0040,200.0,F,7402.0,M
8051-119902-0008_6064-56168-0002,8051.0,F,6064.0,F
5678-43303-0037_7113-86041-0070,5678.0,M,7113.0,F
5322-7680-0030_6437-66173-0054,5322.0,M,6437.0,M
1363-135842-0017_6836-61803-0030,1363.0,F,6836.0,M
201-127786-0071_481-123720-0032,201.0,M,481.0,M
4014-186179-0019_4195-186236-0014,4014.0,M,4195.0,F
332-128985-0061_1355-39947-0058,332.0,M,1355.0,M
8629-261140-0004_1116-132851-0013,8629.0,M,1116.0,F
201-122255-0002_1624-168623-0040,201.0,M,1624.0,M
4406-16882-0058_8770-295465-0030,4406.0,M,8770.0,M
7067-76048-0058_7794-295947-0022,7067.0,M,7794.0,F
4160-11549-0011_2843-152918-0095,4160.0,F,2843.0,M
5049-25947-0079_3374-298026-0020,5049.0,M,3374.0,M
5652-39938-0017_5561-41615-0003,5652.0,F,5561.0,F
2843-152918-0065_481-123720-0054,2843.0,M,481.0,M
39-121916-0016_4788-294466-0024,39.0,F,4788.0,M
5456-24741-0018_302-123504-0028,5456.0,M,302.0,F
4813-248641-0054_5339-14133-0008,4813.0,M,5339.0,F
8838-298546-0019_289-121652-0010,8838.0,M,289.0,F
5703-47198-0012_481-123720-0022,5703.0,M,481.0,M
1723-141149-0069_4088-158077-0087,1723.0,M,4088.0,F
6064-56165-0020_1034-121119-0091,6064.0,F,1034.0,M
7113-86041-0096_2893-139310-0043,7113.0,F,2893.0,M
226-131533-0018_150-126107-0028,226.0,F,150.0,F
1081-125237-0002_6385-34669-0022,1081.0,M,6385.0,F
5867-48852-0105_103-1240-0019,5867.0,F,103.0,F
6437-66173-0013_8630-305213-0043,6437.0,M,8630.0,M
7264-92310-0007_3879-174923-0019,7264.0,M,3879.0,F
2289-152257-0003_3879-173592-0019,2289.0,M,3879.0,F
2989-138028-0007_1737-148989-0025,2989.0,F,1737.0,F
441-128982-0001_198-129977-0017,441.0,F,198.0,F
8838-298545-0052_6081-41997-0038,8838.0,M,6081.0,M
7447-91186-0025_4214-7146-0073,7447.0,M,4214.0,F
6848-76049-0024_6454-120342-0023,6848.0,M,6454.0,M
7447-91187-0048_254-12312-0009,7447.0,M,254.0,M
5390-30102-0027_6000-55211-0007,5390.0,M,6000.0,F
7190-90542-0054_6209-34601-0012,7190.0,M,6209.0,M
6880-216547-0099_2911-15084-0007,6880.0,M,2911.0,M
5049-25947-0097_7059-88364-0002,5049.0,M,7059.0,F
412-126975-0069_4406-16882-0036,412.0,M,4406.0,M
289-121652-0019_2182-181173-0006,289.0,F,2182.0,F
8465-246940-0024_5652-19215-0025,8465.0,F,5652.0,F
1841-179183-0010_1334-135589-0075,1841.0,F,1334.0,M
405-130894-0045_3235-28452-0009,405.0,M,3235.0,F
6848-252322-0026_5049-25947-0040,6848.0,M,5049.0,M
3723-171115-0040_3699-19402-0000,3723.0,M,3699.0,M
89-218-0044_1081-125237-0075,89.0,F,1081.0,M
83-11691-0040_1737-142396-0004,83.0,F,1737.0,F
8630-305212-0025_1898-145724-0010,8630.0,M,1898.0,F
5104-33407-0042_3983-5331-0001,5104.0,M,3983.0,F
1081-125237-0035_8747-293952-0084,1081.0,M,8747.0,M
6272-70168-0005_5652-19215-0036,6272.0,F,5652.0,F
163-122947-0012_4018-103416-0003,163.0,M,4018.0,M
3723-171631-0020_40-222-0033,3723.0,M,40.0,F
332-128985-0001_27-124992-0065,332.0,M,27.0,M
8797-294123-0076_2691-156755-0016,8797.0,M,2691.0,F
8123-275193-0027_1926-143879-0007,8123.0,F,1926.0,F
4297-13006-0036_6147-34607-0006,4297.0,F,6147.0,F
26-496-0017_481-123720-0026,26.0,M,481.0,M
7302-86814-0039_3857-182315-0043,7302.0,F,3857.0,M
7148-82991-0006_4340-15220-0094,7148.0,F,4340.0,F
3235-28433-0029_3440-171009-0048,3235.0,F,3440.0,F
3240-131231-0002_7067-76047-0017,3240.0,M,7067.0,M
3240-131232-0040_2518-154826-0048,3240.0,M,2518.0,M
3857-182317-0025_4340-15220-0074,3857.0,M,4340.0,F
4214-7146-0036_405-130895-0005,4214.0,F,405.0,M
5456-62043-0028_1867-154071-0038,5456.0,M,1867.0,M
7794-295955-0000_8630-305212-0031,7794.0,F,8630.0,M
1502-122619-0011_8088-284756-0044,1502.0,F,8088.0,M
8838-298546-0031_8226-274369-0022,8838.0,M,8226.0,M
26-495-0041_3807-4923-0013,26.0,M,3807.0,M
887-123291-0009_5688-15787-0037,887.0,F,5688.0,F
2836-5354-0050_1970-26100-0003,2836.0,F,1970.0,F
1098-133695-0057_226-131533-0024,1098.0,F,226.0,F
2518-154826-0020_6078-54007-0026,2518.0,M,6078.0,F
460-172359-0018_3374-298025-0007,460.0,M,3374.0,M
6531-61334-0086_7312-92432-0001,6531.0,F,7312.0,M
3879-173592-0042_730-359-0047,3879.0,F,730.0,F
2514-149482-0049_481-123720-0013,2514.0,M,481.0,M
311-124404-0111_3242-67168-0014,311.0,M,3242.0,M
7113-86041-0050_5789-57158-0007,7113.0,F,5789.0,F
6081-41997-0013_696-92939-0032,6081.0,M,696.0,F
8425-291444-0010_6836-61804-0037,8425.0,M,6836.0,M
1553-140047-0047_1867-154075-0029,1553.0,F,1867.0,M
887-123290-0022_6147-34605-0021,887.0,F,6147.0,F
198-129977-0002_730-359-0041,198.0,F,730.0,F
118-121721-0026_5688-41232-0056,118.0,M,5688.0,F
2817-142371-0077_6081-41998-0017,2817.0,F,6081.0,M
3235-28433-0022_307-127540-0035,3235.0,F,307.0,M
2764-36617-0013_6437-66172-0025,2764.0,F,6437.0,M
163-122947-0004_5192-19397-0053,163.0,M,5192.0,M
839-130898-0095_6078-54013-0059,839.0,M,6078.0,F
7190-90543-0036_7780-274562-0051,7190.0,M,7780.0,F
254-127705-0010_1926-143879-0000,254.0,M,1926.0,F
1455-134435-0014_7402-59171-0005,1455.0,M,7402.0,M
8051-295385-0033_3699-175950-0006,8051.0,F,3699.0,M
6000-55211-0001_1553-140047-0015,6000.0,F,1553.0,F
3982-182255-0038_1098-133695-0007,3982.0,F,1098.0,F
3526-175658-0031_426-122822-0033,3526.0,F,426.0,F
289-121652-0001_6476-57446-0065,289.0,F,6476.0,F
4406-16882-0015_4051-10927-0020,4406.0,M,4051.0,F
5192-19396-0021_4014-186176-0000,5192.0,M,4014.0,M
625-132118-0015_2910-131096-0093,625.0,M,2910.0,F
5393-19218-0028_1263-139804-0010,5393.0,F,1263.0,F
6415-111615-0018_7367-86737-0107,6415.0,F,7367.0,M
3830-12530-0026_6019-3185-0030,3830.0,M,6019.0,M
8063-274117-0035_6272-70191-0032,8063.0,M,6272.0,F
4137-11701-0047_2136-5140-0031,4137.0,F,2136.0,M
3440-171009-0062_5703-47212-0029,3440.0,F,5703.0,M
2384-152900-0008_3486-166446-0009,2384.0,M,3486.0,M
5192-19397-0043_5750-100289-0024,5192.0,M,5750.0,M
7178-34644-0004_374-180299-0005,7178.0,F,374.0,M
7402-59171-0039_198-209-0032,7402.0,M,198.0,F
1970-26100-0035_6925-80680-0020,1970.0,F,6925.0,M
839-130898-0093_5339-14133-0044,839.0,M,5339.0,F
2002-139469-0036_458-126290-0018,2002.0,M,458.0,M
5561-41615-0047_3240-131231-0042,5561.0,F,3240.0,M
7226-86965-0034_2989-138035-0044,7226.0,M,2989.0,F
4014-186179-0011_831-130739-0037,4014.0,M,831.0,M
8226-274369-0023_6064-56168-0027,8226.0,M,6064.0,F
3214-167607-0013_2518-154825-0034,3214.0,M,2518.0,M
7190-90543-0039_103-1240-0023,7190.0,M,103.0,F
1743-142914-0028_8108-274318-0003,1743.0,M,8108.0,M
8609-283227-0018_412-126975-0017,8609.0,M,412.0,M
3982-182255-0022_5104-33406-0013,3982.0,F,5104.0,M
4788-294466-0029_4397-15668-0007,4788.0,M,4397.0,M
1992-141719-0023_5339-14134-0024,1992.0,F,5339.0,F
5393-19219-0030_911-128684-0039,5393.0,F,911.0,M
587-54108-0033_8425-287387-0013,587.0,F,8425.0,M
7800-283478-0009_4859-26870-0011,7800.0,F,4859.0,M
426-122822-0019_19-227-0062,426.0,F,19.0,F
911-128684-0017_7264-92314-0012,911.0,M,7264.0,M
60-121082-0011_7794-295947-0035,60.0,M,7794.0,F
6000-86686-0017_7178-34644-0013,6000.0,F,7178.0,F
5750-35690-0000_4088-158077-0083,5750.0,M,4088.0,F
233-155990-0020_332-128985-0005,233.0,M,332.0,M
150-126107-0008_4481-17498-0005,150.0,F,4481.0,F
7178-34644-0053_2910-131096-0080,7178.0,F,2910.0,F
2911-7601-0046_322-124147-0031,2911.0,M,322.0,F
40-222-0053_3723-171115-0048,40.0,F,3723.0,M
2764-36619-0007_1502-122619-0049,2764.0,F,1502.0,F
163-122947-0061_5339-14134-0016,163.0,M,5339.0,F
5393-19218-0035_2182-181183-0023,5393.0,F,2182.0,F
7402-90848-0049_4362-15663-0095,7402.0,M,4362.0,F
5652-19215-0029_5463-39174-0010,5652.0,F,5463.0,M
696-93314-0027_8226-274371-0010,696.0,F,8226.0,M
5393-19218-0019_2436-2477-0035,5393.0,F,2436.0,M
5104-33406-0061_4195-186238-0022,5104.0,M,4195.0,F
3879-173592-0003_8797-294123-0056,3879.0,F,8797.0,M
3607-29116-0002_1926-143879-0027,3607.0,M,1926.0,F
1183-133256-0005_8051-295385-0034,1183.0,F,8051.0,F
1963-142776-0029_3259-158083-0106,1963.0,F,3259.0,F
7800-283493-0022_460-172359-0064,7800.0,F,460.0,M
3242-67153-0035_3699-19402-0016,3242.0,M,3699.0,M
2289-152258-0024_6064-56165-0002,2289.0,M,6064.0,F
403-128339-0000_7859-102518-0026,403.0,F,7859.0,F
1926-147979-0039_8095-274346-0035,1926.0,F,8095.0,M
7367-86737-0046_426-122822-0012,7367.0,M,426.0,F
5390-30102-0008_198-209-0012,5390.0,M,198.0,F
446-123501-0041_1235-135883-0035,446.0,M,1235.0,M
6367-65536-0068_83-9960-0055,6367.0,M,83.0,F
426-122821-0020_4406-16883-0037,426.0,F,4406.0,M
5390-24512-0035_3857-182317-0024,5390.0,M,3857.0,M
458-126305-0023_2002-139469-0048,458.0,M,2002.0,M
831-130739-0021_4441-76250-0017,831.0,M,4441.0,M
4018-107338-0030_19-227-0016,4018.0,M,19.0,F
911-130578-0014_7078-271888-0052,911.0,M,7078.0,F
40-121026-0035_302-123516-0008,40.0,F,302.0,F
6019-3185-0034_5867-48852-0031,6019.0,M,5867.0,F
6415-100596-0021_405-130894-0011,6415.0,F,405.0,M
4680-16026-0022_4018-103416-0010,4680.0,F,4018.0,M
669-129061-0015_125-121124-0049,669.0,F,125.0,F
7190-90543-0028_1081-125237-0020,7190.0,M,1081.0,M
1502-122619-0081_2691-156755-0022,1502.0,F,2691.0,F
2289-152258-0014_3486-166446-0031,2289.0,M,3486.0,M
307-127535-0009_8468-286673-0004,307.0,M,8468.0,F
4788-91208-0024_1235-135887-0016,4788.0,M,1235.0,M
6880-216547-0059_5688-41232-0006,6880.0,M,5688.0,F
6415-111615-0002_2910-131096-0052,6415.0,F,2910.0,F
8419-286667-0014_8630-305212-0027,8419.0,M,8630.0,M
1334-135589-0012_8975-270782-0071,1334.0,M,8975.0,F
5678-43303-0000_254-12312-0016,5678.0,M,254.0,M
6272-70171-0010_2691-156750-0028,6272.0,F,2691.0,F
4195-186238-0002_4397-15678-0036,4195.0,F,4397.0,M
150-126112-0014_2384-152900-0070,150.0,F,2384.0,M
3240-131232-0012_4640-19188-0007,3240.0,M,4640.0,F
7794-295947-0002_6531-61334-0129,7794.0,F,6531.0,F
6531-61334-0077_5703-47198-0025,6531.0,F,5703.0,M
2289-152258-0010_6848-252323-0005,2289.0,M,6848.0,M
3112-9555-0091_3879-174923-0035,3112.0,F,3879.0,F
446-123501-0042_3982-178459-0017,446.0,M,3982.0,F
2764-36619-0040_1502-122615-0030,2764.0,F,1502.0,F
201-127786-0058_7635-105409-0049,201.0,M,7635.0,F
4441-76263-0018_3235-11599-0014,4441.0,M,3235.0,F
1553-140047-0002_1455-134435-0046,1553.0,F,1455.0,M
481-123720-0070_5322-7679-0024,481.0,M,5322.0,M
5703-47212-0049_328-129766-0046,5703.0,M,328.0,F
8063-274116-0009_1867-154071-0020,8063.0,M,1867.0,M
2911-15045-0004_2518-154825-0049,2911.0,M,2518.0,M
3983-5371-0036_3664-178366-0016,3983.0,F,3664.0,M
405-130894-0050_5390-30102-0010,405.0,M,5390.0,M
7190-90543-0035_1737-142396-0003,7190.0,M,1737.0,F
32-21631-0008_5789-70653-0004,32.0,F,5789.0,F
6181-216552-0078_2764-36617-0015,6181.0,M,2764.0,F
6880-216547-0085_5049-25947-0030,6880.0,M,5049.0,M
6531-61334-0071_4267-78186-0016,6531.0,F,4267.0,M
1502-122615-0031_3807-4923-0008,1502.0,F,3807.0,M
322-124146-0014_481-123720-0009,322.0,F,481.0,M
2836-5354-0045_2436-2477-0006,2836.0,F,2436.0,M
696-93314-0031_4680-16026-0002,696.0,F,4680.0,F
200-124140-0005_2391-145015-0036,200.0,F,2391.0,F
1502-122619-0073_7078-271888-0105,1502.0,F,7078.0,F
1898-145715-0021_4640-19188-0005,1898.0,F,4640.0,F
5163-39921-0044_4397-15668-0021,5163.0,F,4397.0,M
5463-39174-0024_3168-173565-0058,5463.0,M,3168.0,M
4859-22176-0009_4137-11702-0043,4859.0,M,4137.0,F
32-21625-0017_6836-76549-0004,32.0,F,6836.0,M
3699-175950-0004_2989-138028-0034,3699.0,M,2989.0,F
248-130652-0006_1088-129236-0017,248.0,F,1088.0,F
460-172359-0026_4088-158079-0008,460.0,M,4088.0,F
6272-70191-0004_6818-68772-0003,6272.0,F,6818.0,F
1578-6379-0030_8312-279791-0030,1578.0,F,8312.0,F
6385-34655-0013_83-11691-0030,6385.0,F,83.0,F
5867-48852-0065_6476-57446-0069,5867.0,F,6476.0,F
3982-182255-0015_1594-135914-0120,3982.0,F,1594.0,M
8797-294123-0067_150-132655-0018,8797.0,M,150.0,F
5463-39173-0015_6385-34669-0020,5463.0,M,6385.0,F
7264-92310-0001_233-155990-0021,7264.0,M,233.0,M
83-11691-0036_3664-178355-0020,83.0,F,3664.0,M
8425-292520-0023_5867-48852-0006,8425.0,M,5867.0,F
118-47824-0038_4014-186176-0029,118.0,M,4014.0,M
2514-149482-0088_1841-159771-0002,2514.0,M,1841.0,F
4481-17498-0007_4340-15220-0004,4481.0,F,4340.0,F
403-216-0013_40-121026-0006,403.0,F,40.0,F
5808-48608-0041_4640-19187-0009,5808.0,M,4640.0,F
2518-154825-0052_730-360-0033,2518.0,M,730.0,F
8629-261139-0033_3664-178355-0016,8629.0,M,3664.0,M
5561-41616-0001_5456-58161-0006,5561.0,F,5456.0,M
4640-19189-0018_2007-132570-0055,4640.0,F,2007.0,F
4640-19188-0004_6081-41998-0006,4640.0,F,6081.0,M
2289-152257-0000_103-1240-0052,2289.0,M,103.0,F
32-4137-0031_2910-131096-0067,32.0,F,2910.0,F
1069-133699-0002_1970-10594-0023,1069.0,F,1970.0,F
6531-61334-0026_2893-139322-0026,6531.0,F,2893.0,M
7635-105661-0044_1034-121119-0052,7635.0,F,1034.0,M
6818-76332-0045_2007-149877-0018,6818.0,F,2007.0,F
2911-7601-0012_4014-186183-0020,2911.0,M,4014.0,M
8630-305213-0015_3374-298026-0024,8630.0,M,3374.0,M
4195-186238-0016_2691-156755-0008,4195.0,F,2691.0,F
481-123720-0072_2836-5355-0027,481.0,M,2836.0,F
730-358-0058_8051-295385-0028,730.0,F,8051.0,F
2182-181183-0022_4340-15220-0051,2182.0,F,4340.0,F
248-130697-0011_2007-149877-0038,248.0,F,2007.0,F
1970-26100-0019_5688-15787-0016,1970.0,F,5688.0,F
8747-293952-0018_8108-280359-0021,8747.0,M,8108.0,M
229-130880-0063_1578-6379-0019,229.0,M,1578.0,F
7148-82991-0007_3242-8112-0039,7148.0,F,3242.0,M
5049-25947-0106_1040-133433-0012,5049.0,M,1040.0,M
8425-292520-0013_4340-15220-0037,8425.0,M,4340.0,F
3857-182315-0010_2910-131096-0065,3857.0,M,2910.0,F
2002-139469-0045_2911-15045-0021,2002.0,M,2911.0,M
78-368-0028_1898-145715-0035,78.0,M,1898.0,F
8465-246942-0017_8123-275209-0031,8465.0,F,8123.0,F
1455-138263-0056_211-122442-0041,1455.0,M,211.0,F
2817-142380-0004_8797-294123-0058,2817.0,F,8797.0,M
5750-100289-0027_1235-135884-0010,5750.0,M,1235.0,M
911-128684-0016_1116-137572-0008,911.0,M,1116.0,F
7278-104730-0001_39-121915-0023,7278.0,M,39.0,F
8051-118101-0028_7780-274562-0070,8051.0,F,7780.0,F
3235-28433-0040_4813-248638-0035,3235.0,F,4813.0,M
1116-132851-0022_3440-171009-0059,1116.0,F,3440.0,F
8419-286676-0024_89-219-0023,8419.0,M,89.0,F
5514-19193-0029_1578-140049-0015,5514.0,F,1578.0,F
1081-125237-0039_6880-216547-0103,1081.0,M,6880.0,M
6454-120342-0007_2182-150130-0026,6454.0,M,2182.0,F
4859-26870-0012_5163-18515-0005,4859.0,M,5163.0,F
7780-274562-0017_8425-292520-0009,7780.0,F,8425.0,M
6818-76332-0048_250-142286-0015,6818.0,F,250.0,F
8609-283227-0064_4195-17507-0020,8609.0,M,4195.0,F
412-126975-0020_8580-287363-0023,412.0,M,8580.0,M
7447-91187-0057_5049-25947-0055,7447.0,M,5049.0,M
7800-283492-0031_201-122255-0027,7800.0,F,201.0,M
2416-152137-0034_5514-19193-0034,2416.0,F,5514.0,F
6529-62554-0008_6880-216547-0056,6529.0,M,6880.0,M
7278-246956-0004_2159-179154-0007,7278.0,M,2159.0,M
2002-139469-0098_458-126290-0004,2002.0,M,458.0,M
83-3054-0010_2159-179156-0028,83.0,F,2159.0,M
328-129766-0021_7264-92310-0008,328.0,F,7264.0,M
5703-47198-0010_5456-24741-0017,5703.0,M,5456.0,M
8088-284756-0050_8838-298546-0011,8088.0,M,8838.0,M
1455-134435-0070_3374-298032-0023,1455.0,M,3374.0,M
4088-158077-0057_196-122159-0031,4088.0,F,196.0,M
8609-283227-0016_3607-29116-0022,8609.0,M,3607.0,M
4813-248638-0002_2159-179157-0002,4813.0,M,2159.0,M
6925-80680-0051_7511-102419-0014,6925.0,M,7511.0,F
7078-271888-0089_307-127540-0012,7078.0,F,307.0,M
8629-261139-0045_3486-166424-0023,8629.0,M,3486.0,M
5339-14134-0026_5049-25947-0007,5339.0,F,5049.0,M
248-130652-0003_4137-11701-0003,248.0,F,4137.0,F
2182-150130-0038_2391-145015-0084,2182.0,F,2391.0,F
1578-140045-0023_3982-178459-0019,1578.0,F,3982.0,F
1040-133433-0042_1723-141149-0053,1040.0,M,1723.0,M
7780-274562-0015_3526-176651-0021,7780.0,F,3526.0,F
3242-67168-0010_8609-283227-0054,3242.0,M,8609.0,M
2002-139469-0057_4088-158077-0074,2002.0,M,4088.0,F
2182-150130-0016_1723-141149-0098,2182.0,F,1723.0,M
5322-7678-0036_8629-261139-0001,5322.0,M,8629.0,M
5750-100289-0068_1081-125237-0023,5750.0,M,1081.0,M
2911-15084-0010_8095-274346-0054,2911.0,M,8095.0,M
8770-295462-0011_4195-17507-0015,8770.0,M,4195.0,F
118-47824-0041_831-130746-0056,118.0,M,831.0,M
2002-139469-0071_5678-43303-0012,2002.0,M,5678.0,M
4441-76263-0043_4859-29340-0030,4441.0,M,4859.0,M
1737-146161-0011_2002-139469-0016,1737.0,F,2002.0,M
7402-90848-0006_1970-28415-0016,7402.0,M,1970.0,F
1098-133695-0030_458-126305-0002,1098.0,F,458.0,M
696-93314-0011_248-130644-0013,696.0,F,248.0,F
6563-63821-0018_1034-121119-0070,6563.0,M,1034.0,M
3857-182315-0001_1578-6379-0033,3857.0,M,1578.0,F
2092-145706-0054_2182-181173-0020,2092.0,F,2182.0,F
8312-279790-0009_39-121915-0011,8312.0,F,39.0,F
2092-145706-0080_1624-142933-0018,2092.0,F,1624.0,M
87-121553-0079_2007-149877-0007,87.0,F,2007.0,F
254-12312-0000_211-122442-0060,254.0,M,211.0,F
6019-3185-0088_1355-39947-0060,6019.0,M,1355.0,M
1455-134435-0028_2289-152258-0035,1455.0,M,2289.0,M
289-121665-0026_6531-61334-0003,289.0,F,6531.0,F
19-198-0029_4441-76262-0028,19.0,F,4441.0,M
8419-286667-0009_7148-7763-0028,8419.0,M,7148.0,F
8123-275216-0000_196-122159-0000,8123.0,F,196.0,M
60-121082-0016_831-130746-0033,60.0,M,831.0,M
3440-171006-0024_6476-57446-0068,3440.0,F,6476.0,F
1502-122615-0036_298-126791-0033,1502.0,F,298.0,F
909-131045-0039_6454-107462-0017,909.0,M,6454.0,M
2836-5355-0043_2182-181173-0019,2836.0,F,2182.0,F
3240-131232-0030_226-131532-0006,3240.0,M,226.0,F
4051-11218-0015_3112-9555-0065,4051.0,F,3112.0,F
2289-152258-0037_5652-39938-0045,2289.0,M,5652.0,F
7794-295947-0041_7511-102419-0053,7794.0,F,7511.0,F
8747-293952-0045_1235-135884-0018,8747.0,M,1235.0,M
8088-284756-0096_1867-148436-0001,8088.0,M,1867.0,M
27-123349-0035_250-142286-0024,27.0,M,250.0,F
4859-26870-0010_78-368-0026,4859.0,M,78.0,M
32-21634-0009_5339-14134-0005,32.0,F,5339.0,F
3947-13260-0015_6181-216552-0048,3947.0,F,6181.0,M
4481-17498-0022_587-41619-0026,4481.0,F,587.0,F
3857-182315-0009_4018-103416-0015,3857.0,M,4018.0,M
8425-291444-0009_4859-29340-0010,8425.0,M,4859.0,M
1502-122619-0071_2952-410-0038,1502.0,F,2952.0,M
6476-57446-0034_6367-65536-0020,6476.0,F,6367.0,M
7148-82991-0022_5192-19397-0084,7148.0,F,5192.0,M
2518-154826-0023_458-126294-0009,2518.0,M,458.0,M
3723-171631-0055_198-209-0033,3723.0,M,198.0,F
1098-133695-0078_3526-176653-0052,1098.0,F,3526.0,F
5561-39621-0009_4137-11702-0042,5561.0,F,4137.0,F
2136-5143-0017_403-128339-0018,2136.0,M,403.0,F
3242-8112-0041_3830-12530-0034,3242.0,M,3830.0,M
1502-122619-0053_7059-77900-0038,1502.0,F,7059.0,F
625-132118-0040_7635-105661-0012,625.0,M,7635.0,F
3214-167602-0023_7190-90543-0000,3214.0,M,7190.0,M
2136-5140-0029_40-222-0015,2136.0,M,40.0,F
4481-17498-0028_248-130652-0020,4481.0,F,248.0,F
426-122821-0026_1963-142776-0025,426.0,F,1963.0,F
