mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex,speaker_3_ID,speaker_3_sex,speaker_4_ID,speaker_4_sex,speaker_5_ID,speaker_5_sex
6848-252323-0024_1841-159771-0042_2893-139310-0038_4441-76250-0023_19-227-0072,6848.0,M,1841.0,F,2893.0,M,4441.0,M,19.0,F
4788-91208-0007_39-121915-0028_587-41611-0024_4406-16883-0018_7517-100437-0003,4788.0,M,39.0,F,587.0,F,4406.0,M,7517.0,F
3374-298025-0010_289-121665-0044_298-126790-0011_6531-61334-0090_4362-15663-0063,3374.0,M,289.0,F,298.0,F,6531.0,F,4362.0,F
26-495-0048_4340-15220-0077_2952-408-0020_229-130880-0030_2159-179154-0032,26.0,M,4340.0,F,2952.0,M,229.0,M,2159.0,M
2764-36617-0015_909-131041-0028_6925-80680-0015_3830-12531-0002_8088-284756-0051,2764.0,F,909.0,M,6925.0,M,3830.0,M,8088.0,M
2764-36619-0020_1334-135589-0003_3374-298032-0012_3235-28433-0000_201-127786-0036,2764.0,F,1334.0,M,3374.0,M,3235.0,F,201.0,M
4195-186237-0014_4297-13009-0034_412-126975-0082_8108-280359-0012_3879-174923-0008,4195.0,F,4297.0,F,412.0,M,8108.0,M,3879.0,F
3879-174923-0041_4406-16882-0067_8468-286673-0019_87-121553-0077_27-124992-0022,3879.0,F,4406.0,M,8468.0,F,87.0,F,27.0,M
3807-4923-0021_8609-283227-0016_6367-74004-0035_8419-293469-0024_5514-19192-0030,3807.0,M,8609.0,M,6367.0,M,8419.0,M,5514.0,F
403-216-0006_8051-119902-0009_7511-102419-0037_3879-173592-0027_831-130739-0043,403.0,F,8051.0,F,7511.0,F,3879.0,F,831.0,M
3830-12531-0006_150-126107-0008_8238-283452-0023_1743-142912-0017_211-122425-0003,3830.0,M,150.0,F,8238.0,F,1743.0,M,211.0,F
7059-77897-0024_6818-68772-0025_229-130880-0026_4362-15663-0049_7859-102518-0033,7059.0,F,6818.0,F,229.0,M,4362.0,F,7859.0,F
3982-182255-0006_5322-7679-0034_4051-11218-0050_8747-293952-0088_1743-142913-0016,3982.0,F,5322.0,M,4051.0,F,8747.0,M,1743.0,M
118-121721-0024_7505-83618-0024_19-227-0069_5322-7679-0022_4481-17499-0001,118.0,M,7505.0,M,19.0,F,5322.0,M,4481.0,F
426-122819-0010_2691-156750-0007_3486-166424-0002_1737-142396-0002_60-121082-0080,426.0,F,2691.0,F,3486.0,M,1737.0,F,60.0,M
2518-154826-0032_3664-178366-0018_374-180299-0000_201-127786-0077_7794-295947-0019,2518.0,M,3664.0,M,374.0,M,201.0,M,7794.0,F
8797-294123-0012_2514-149482-0090_8123-275216-0008_1081-128618-0013_1578-140049-0019,8797.0,M,2514.0,M,8123.0,F,1081.0,M,1578.0,F
4481-17498-0044_233-134440-0057_6078-54013-0073_7190-90542-0001_6531-61334-0052,4481.0,F,233.0,M,6078.0,F,7190.0,M,6531.0,F
6880-216547-0063_6209-34600-0001_5750-100289-0010_8123-275216-0018_6818-68772-0022,6880.0,M,6209.0,M,5750.0,M,8123.0,F,6818.0,F
1594-135914-0091_7264-92316-0016_8468-294887-0038_2092-145709-0019_4898-28461-0011,1594.0,M,7264.0,M,8468.0,F,2092.0,F,4898.0,M
2289-152253-0015_6181-216552-0025_3699-175950-0009_8051-119902-0021_7190-90543-0033,2289.0,M,6181.0,M,3699.0,M,8051.0,F,7190.0,M
911-128684-0084_7505-83618-0008_4088-158079-0007_3168-173564-0020_302-123523-0018,911.0,M,7505.0,M,4088.0,F,3168.0,M,302.0,F
2436-2476-0003_669-129061-0067_8088-284756-0097_3723-171631-0017_3664-178355-0006,2436.0,M,669.0,F,8088.0,M,3723.0,M,3664.0,M
5678-43303-0018_1263-141777-0025_1926-143879-0041_831-130746-0040_7800-283493-0009,5678.0,M,1263.0,F,1926.0,F,831.0,M,7800.0,F
730-360-0002_3879-173592-0009_3699-175950-0008_6818-68772-0031_4441-76262-0026,730.0,F,3879.0,F,3699.0,M,6818.0,F,4441.0,M
8226-274371-0052_26-495-0073_426-122822-0028_8063-274117-0035_1594-135914-0108,8226.0,M,26.0,M,426.0,F,8063.0,M,1594.0,M
8312-279790-0001_1926-147987-0017_4441-76250-0004_311-124404-0043_87-121553-0037,8312.0,F,1926.0,F,4441.0,M,311.0,M,87.0,F
254-145458-0008_6367-65536-0028_6476-96661-0017_5688-41232-0004_1841-159771-0019,254.0,M,6367.0,M,6476.0,F,5688.0,F,1841.0,F
78-368-0050_1069-133699-0011_7780-274562-0092_7302-86815-0002_6272-70171-0022,78.0,M,1069.0,F,7780.0,F,7302.0,F,6272.0,F
8088-284756-0078_5678-43301-0011_5322-7678-0037_7067-76048-0047_7113-86041-0073,8088.0,M,5678.0,M,5322.0,M,7067.0,M,7113.0,F
446-123502-0002_4137-11701-0001_6147-34607-0038_669-129061-0001_4853-27670-0003,446.0,M,4137.0,F,6147.0,F,669.0,F,4853.0,F
26-495-0081_8324-286682-0041_5339-14134-0010_4406-16882-0039_5049-25947-0059,26.0,M,8324.0,F,5339.0,F,4406.0,M,5049.0,M
4214-7146-0067_3526-176653-0019_587-41619-0002_8609-283227-0005_5867-48852-0015,4214.0,F,3526.0,F,587.0,F,8609.0,M,5867.0,F
5393-19219-0026_5463-39174-0020_1235-135884-0013_6880-216547-0000_2893-139310-0035,5393.0,F,5463.0,M,1235.0,M,6880.0,M,2893.0,M
1081-125237-0062_1447-17506-0009_3214-167607-0015_1553-140047-0006_669-129061-0017,1081.0,M,1447.0,F,3214.0,M,1553.0,F,669.0,F
6848-76049-0002_6181-216552-0095_1624-142933-0001_1246-124548-0023_1235-135884-0023,6848.0,M,6181.0,M,1624.0,M,1246.0,F,1235.0,M
8014-112602-0040_7794-295947-0002_1963-147036-0024_8609-262281-0022_200-124140-0028,8014.0,F,7794.0,F,1963.0,F,8609.0,M,200.0,F
8797-294123-0088_2182-150130-0030_4195-186237-0030_8063-274116-0037_3723-171115-0037,8797.0,M,2182.0,F,4195.0,F,8063.0,M,3723.0,M
4362-15663-0104_8312-279790-0040_2691-156750-0020_7078-271888-0039_5789-57195-0026,4362.0,F,8312.0,F,2691.0,F,7078.0,F,5789.0,F
446-123501-0025_6476-57446-0009_2893-139322-0039_4014-186175-0005_887-123289-0000,446.0,M,6476.0,F,2893.0,M,4014.0,M,887.0,F
4859-29340-0009_587-54108-0056_839-130898-0036_4397-15678-0018_2817-142371-0032,4859.0,M,587.0,F,839.0,M,4397.0,M,2817.0,F
8975-270782-0001_4481-17499-0008_3857-182317-0021_3486-166424-0055_4640-19188-0029,8975.0,F,4481.0,F,3857.0,M,3486.0,M,4640.0,F
1898-145702-0010_2518-154825-0026_4160-11550-0027_3168-173564-0031_446-123501-0060,1898.0,F,2518.0,M,4160.0,F,3168.0,M,446.0,M
7178-34645-0002_6147-34605-0019_3857-182315-0024_3830-12530-0000_7148-7763-0022,7178.0,F,6147.0,F,3857.0,M,3830.0,M,7148.0,F
1363-139304-0015_7226-86964-0008_150-126112-0007_103-1240-0008_7505-83618-0005,1363.0,F,7226.0,M,150.0,F,103.0,F,7505.0,M
1455-134435-0027_403-128339-0025_1723-141149-0019_125-121124-0064_730-358-0021,1455.0,M,403.0,F,1723.0,M,125.0,F,730.0,F
5750-35690-0029_5390-24512-0022_1363-139304-0041_4018-103416-0011_87-121553-0094,5750.0,M,5390.0,M,1363.0,F,4018.0,M,87.0,F
4088-158077-0044_412-126975-0041_5808-54425-0011_4680-16041-0035_7148-7763-0014,4088.0,F,412.0,M,5808.0,M,4680.0,F,7148.0,F
8580-287364-0028_5022-29411-0069_2514-149482-0089_1447-17506-0003_6563-63821-0037,8580.0,M,5022.0,F,2514.0,M,1447.0,F,6563.0,M
2910-131096-0070_226-131533-0024_8108-280359-0011_4788-94904-0022_322-124147-0058,2910.0,F,226.0,F,8108.0,M,4788.0,M,322.0,F
39-121914-0011_2952-408-0024_5104-33406-0055_2836-5355-0027_911-128684-0090,39.0,F,2952.0,M,5104.0,M,2836.0,F,911.0,M
696-93314-0003_4640-19189-0039_322-124147-0043_8095-274346-0055_7078-271888-0032,696.0,F,4640.0,F,322.0,F,8095.0,M,7078.0,F
103-1240-0049_8108-274318-0009_1743-142912-0011_6064-56165-0012_7302-86814-0020,103.0,F,8108.0,M,1743.0,M,6064.0,F,7302.0,F
2911-7601-0040_7078-271888-0068_2843-152918-0106_83-9960-0056_8098-278252-0000,2911.0,M,7078.0,F,2843.0,M,83.0,F,8098.0,M
3374-298026-0002_3807-4955-0015_4137-11702-0026_4195-186236-0003_441-130108-0034,3374.0,M,3807.0,M,4137.0,F,4195.0,F,441.0,F
5750-100289-0022_1069-133709-0037_7178-34645-0016_1235-135884-0019_6181-216552-0056,5750.0,M,1069.0,F,7178.0,F,1235.0,M,6181.0,M
150-126112-0036_1081-125237-0016_3374-298025-0022_4014-186175-0001_311-124404-0069,150.0,F,1081.0,M,3374.0,M,4014.0,M,311.0,M
3857-182315-0029_7402-90848-0003_6476-57446-0014_625-132112-0058_1737-146161-0012,3857.0,M,7402.0,M,6476.0,F,625.0,M,1737.0,F
7367-86737-0062_248-130697-0014_2910-131096-0000_1737-148989-0019_5163-18515-0017,7367.0,M,248.0,F,2910.0,F,1737.0,F,5163.0,F
150-126112-0032_7264-92316-0022_6563-285357-0021_4362-15663-0008_6529-62554-0005,150.0,F,7264.0,M,6563.0,M,4362.0,F,6529.0,M
911-128684-0067_6415-116629-0039_374-180299-0045_2691-156755-0006_696-92939-0002,911.0,M,6415.0,F,374.0,M,2691.0,F,696.0,F
60-121082-0062_2843-152918-0006_3830-12531-0005_1116-137572-0000_4813-248638-0012,60.0,M,2843.0,M,3830.0,M,1116.0,F,4813.0,M
7059-77900-0018_7635-105409-0052_2182-181183-0018_5688-15787-0021_1867-148436-0031,7059.0,F,7635.0,F,2182.0,F,5688.0,F,1867.0,M
39-121914-0040_8465-246947-0018_8051-295385-0010_403-126855-0026_3235-11599-0009,39.0,F,8465.0,F,8051.0,F,403.0,F,3235.0,F
3240-131231-0043_4014-186175-0004_60-121082-0084_2384-152900-0006_458-126290-0008,3240.0,M,4014.0,M,60.0,M,2384.0,M,458.0,M
3259-158083-0095_5192-19396-0003_4441-76262-0007_2196-174172-0021_587-54108-0034,3259.0,F,5192.0,M,4441.0,M,2196.0,F,587.0,F
2691-156755-0021_8838-298546-0027_8629-261139-0068_2910-131096-0044_6454-93938-0013,2691.0,F,8838.0,M,8629.0,M,2910.0,F,6454.0,M
1624-142933-0038_8770-295462-0002_3723-171631-0018_7148-82991-0024_163-122947-0033,1624.0,M,8770.0,M,3723.0,M,7148.0,F,163.0,M
1447-130551-0007_5561-41615-0022_8770-295463-0010_8609-283227-0001_8063-274117-0017,1447.0,F,5561.0,F,8770.0,M,8609.0,M,8063.0,M
7302-86814-0019_1963-142393-0031_1898-145715-0044_8609-283227-0048_1363-139304-0025,7302.0,F,1963.0,F,1898.0,F,8609.0,M,1363.0,F
6064-56165-0006_4406-16882-0013_1040-133433-0055_254-12312-0006_3857-182317-0009,6064.0,F,4406.0,M,1040.0,M,254.0,M,3857.0,M
7067-76047-0040_4680-16041-0003_1235-135887-0022_4898-20016-0027_1841-179183-0002,7067.0,M,4680.0,F,1235.0,M,4898.0,M,1841.0,F
3436-172162-0008_1098-133695-0051_201-127786-0039_7447-91187-0065_6476-57446-0029,3436.0,M,1098.0,F,201.0,M,7447.0,M,6476.0,F
1098-133695-0082_32-21631-0012_5688-15787-0023_8609-262281-0030_7278-246956-0022,1098.0,F,32.0,F,5688.0,F,8609.0,M,7278.0,M
226-122538-0030_446-123501-0043_2989-138035-0000_332-128985-0069_1594-135914-0001,226.0,F,446.0,M,2989.0,F,332.0,M,1594.0,M
4441-76263-0022_78-369-0012_3526-176653-0014_8838-298546-0008_7800-283493-0027,4441.0,M,78.0,M,3526.0,F,8838.0,M,7800.0,F
1926-143879-0040_6818-68772-0012_1841-179183-0034_233-155990-0031_5514-19193-0018,1926.0,F,6818.0,F,1841.0,F,233.0,M,5514.0,F
481-123720-0001_6081-41998-0017_2436-2481-0034_1355-39947-0062_8770-295465-0027,481.0,M,6081.0,M,2436.0,M,1355.0,M,8770.0,M
7312-92432-0023_3983-5331-0033_4859-22176-0012_7794-295947-0040_26-495-0026,7312.0,M,3983.0,F,4859.0,M,7794.0,F,26.0,M
1841-159771-0005_4195-17507-0003_8324-286682-0007_8609-283227-0032_5750-100289-0045,1841.0,F,4195.0,F,8324.0,F,8609.0,M,5750.0,M
1624-142933-0004_7178-34644-0038_7447-91186-0001_6563-63821-0004_201-127786-0040,1624.0,M,7178.0,F,7447.0,M,6563.0,M,201.0,M
2416-152139-0061_4267-72637-0024_1867-154075-0005_2384-152900-0064_5789-70653-0033,2416.0,F,4267.0,M,1867.0,M,2384.0,M,5789.0,F
1992-141719-0009_3857-180923-0009_8098-278252-0017_4441-76250-0028_1841-159771-0038,1992.0,F,3857.0,M,8098.0,M,4441.0,M,1841.0,F
458-126305-0009_6563-285357-0018_125-121124-0080_60-121082-0000_831-130746-0047,458.0,M,6563.0,M,125.0,F,60.0,M,831.0,M
4051-11218-0036_7226-86964-0043_5652-39938-0064_2952-407-0013_2136-5143-0024,4051.0,F,7226.0,M,5652.0,F,2952.0,M,2136.0,M
5104-33407-0048_8312-279791-0011_374-180298-0051_6415-116629-0009_2436-2476-0038,5104.0,M,8312.0,F,374.0,M,6415.0,F,2436.0,M
412-126975-0065_7780-274562-0058_5561-41616-0001_4214-7146-0006_8051-118101-0009,412.0,M,7780.0,F,5561.0,F,4214.0,F,8051.0,F
3214-167607-0008_87-121553-0016_7148-59157-0015_3112-9555-0084_696-93314-0048,3214.0,M,87.0,F,7148.0,F,3112.0,F,696.0,F
3242-8112-0021_8014-112602-0002_6531-61334-0078_103-1240-0019_1743-142914-0033,3242.0,M,8014.0,F,6531.0,F,103.0,F,1743.0,M
4859-22176-0008_5514-19193-0010_7859-102519-0016_5390-24512-0029_5703-47212-0044,4859.0,M,5514.0,F,7859.0,F,5390.0,M,5703.0,M
4680-16041-0039_374-180298-0006_625-132112-0042_2002-139469-0114_8063-274117-0006,4680.0,F,374.0,M,625.0,M,2002.0,M,8063.0,M
405-130894-0059_6476-57446-0013_1098-133695-0010_2910-131096-0057_248-130644-0025,405.0,M,6476.0,F,1098.0,F,2910.0,F,248.0,F
4640-19187-0034_6880-216547-0042_3664-11714-0018_730-358-0008_4406-16883-0008,4640.0,F,6880.0,M,3664.0,M,730.0,F,4406.0,M
2416-152139-0027_248-130652-0013_4051-11218-0015_5750-100289-0021_6476-57446-0038,2416.0,F,248.0,F,4051.0,F,5750.0,M,6476.0,F
8226-274371-0048_1069-133709-0049_7059-88364-0026_7859-102518-0028_403-128339-0036,8226.0,M,1069.0,F,7059.0,F,7859.0,F,403.0,F
2518-154826-0043_6836-76549-0008_78-368-0044_150-132655-0005_4267-78186-0037,2518.0,M,6836.0,M,78.0,M,150.0,F,4267.0,M
1898-145715-0017_60-121082-0066_4441-76263-0028_4195-186237-0000_625-132112-0004,1898.0,F,60.0,M,4441.0,M,4195.0,F,625.0,M
4051-11217-0021_6019-3185-0081_5789-57158-0024_8051-118101-0027_4160-14187-0002,4051.0,F,6019.0,M,5789.0,F,8051.0,F,4160.0,F
1624-142933-0040_446-123501-0007_4853-27671-0038_2836-5354-0048_587-41619-0011,1624.0,M,446.0,M,4853.0,F,2836.0,F,587.0,F
2384-152900-0030_426-122821-0001_7780-274562-0012_4362-15663-0105_311-124404-0017,2384.0,M,426.0,F,7780.0,F,4362.0,F,311.0,M
6848-252322-0006_460-172359-0020_201-122255-0039_1355-39947-0003_1040-133433-0043,6848.0,M,460.0,M,201.0,M,1355.0,M,1040.0,M
2911-7601-0049_1034-121119-0069_302-123504-0028_8419-286676-0029_5390-30102-0028,2911.0,M,1034.0,M,302.0,F,8419.0,M,5390.0,M
3440-171009-0038_1081-125237-0110_27-123349-0021_3664-178366-0005_1970-28415-0022,3440.0,F,1081.0,M,27.0,M,3664.0,M,1970.0,F
3807-4923-0033_2893-139310-0005_8580-287364-0008_1088-134315-0049_4340-15220-0044,3807.0,M,2893.0,M,8580.0,M,1088.0,F,4340.0,F
5463-39173-0046_5789-57195-0021_1235-135883-0009_6385-34669-0010_8098-275181-0026,5463.0,M,5789.0,F,1235.0,M,6385.0,F,8098.0,M
307-127540-0017_2002-139469-0061_5022-29411-0064_4362-15663-0083_2159-179157-0027,307.0,M,2002.0,M,5022.0,F,4362.0,F,2159.0,M
3982-178459-0065_1235-135883-0034_4853-27671-0029_6209-34600-0006_403-126855-0011,3982.0,F,1235.0,M,4853.0,F,6209.0,M,403.0,F
8975-270782-0114_3982-182255-0008_4898-20016-0002_8747-293952-0106_8770-295465-0008,8975.0,F,3982.0,F,4898.0,M,8747.0,M,8770.0,M
7367-86737-0004_1970-28415-0021_307-127539-0011_254-27760-0026_3947-13262-0032,7367.0,M,1970.0,F,307.0,M,254.0,M,3947.0,F
1235-135884-0008_1447-130551-0033_8063-274116-0026_1624-142933-0012_426-122822-0002,1235.0,M,1447.0,F,8063.0,M,1624.0,M,426.0,F
1970-10594-0018_460-172359-0005_5688-41232-0060_4441-76263-0046_1069-133709-0021,1970.0,F,460.0,M,5688.0,F,4441.0,M,1069.0,F
625-132118-0025_6272-70191-0001_198-126831-0000_8975-270782-0059_4051-11218-0032,625.0,M,6272.0,F,198.0,F,8975.0,F,4051.0,F
6848-76049-0031_2911-7601-0002_7226-86964-0046_2518-154825-0039_6147-34607-0020,6848.0,M,2911.0,M,7226.0,M,2518.0,M,6147.0,F
1116-132851-0028_5339-14133-0035_625-132118-0040_2952-410-0030_5867-48852-0065,1116.0,F,5339.0,F,625.0,M,2952.0,M,5867.0,F
6529-62554-0039_3214-167602-0034_196-122159-0015_8797-294123-0054_2764-36616-0015,6529.0,M,3214.0,M,196.0,M,8797.0,M,2764.0,F
5339-14134-0058_7794-295955-0001_4160-14187-0015_39-121914-0005_7517-100429-0014,5339.0,F,7794.0,F,4160.0,F,39.0,F,7517.0,F
5808-48608-0030_1116-132847-0010_1363-135842-0018_1355-39947-0074_201-127786-0038,5808.0,M,1116.0,F,1363.0,F,1355.0,M,201.0,M
1737-142397-0015_2836-5354-0029_5022-29411-0039_3486-166424-0045_4441-76262-0002,1737.0,F,2836.0,F,5022.0,F,3486.0,M,4441.0,M
298-126790-0039_8797-294123-0078_7059-88364-0008_8468-295198-0009_5339-14134-0052,298.0,F,8797.0,M,7059.0,F,8468.0,F,5339.0,F
445-123860-0002_3857-180923-0007_4362-15663-0034_125-121124-0034_7278-246956-0000,445.0,M,3857.0,M,4362.0,F,125.0,F,7278.0,M
3112-9555-0074_6531-61334-0036_7264-92310-0004_4830-25898-0043_328-129766-0096,3112.0,F,6531.0,F,7264.0,M,4830.0,M,328.0,F
2514-149482-0103_1116-132851-0021_7312-92432-0018_1235-135884-0012_8580-287364-0001,2514.0,M,1116.0,F,7312.0,M,1235.0,M,8580.0,M
163-122947-0013_2159-179154-0031_911-128684-0051_125-121124-0039_445-123857-0010,163.0,M,2159.0,M,911.0,M,125.0,F,445.0,M
6529-62554-0007_27-123349-0004_298-126791-0024_2843-152918-0075_226-131533-0009,6529.0,M,27.0,M,298.0,F,2843.0,M,226.0,F
1970-28415-0015_89-218-0045_3235-28433-0034_730-360-0003_229-130880-0037,1970.0,F,89.0,F,3235.0,F,730.0,F,229.0,M
196-122152-0006_39-121914-0037_3983-5331-0051_2691-156745-0031_1970-28415-0000,196.0,M,39.0,F,3983.0,F,2691.0,F,1970.0,F
3436-172162-0017_6454-93938-0029_5778-54535-0047_6209-34600-0004_4853-27671-0035,3436.0,M,6454.0,M,5778.0,F,6209.0,M,4853.0,F
5561-41615-0021_6078-54007-0045_6925-80680-0076_2391-145015-0086_1723-141149-0021,5561.0,F,6078.0,F,6925.0,M,2391.0,F,1723.0,M
7312-92432-0013_125-121124-0021_458-126305-0003_2289-152258-0029_7794-295947-0031,7312.0,M,125.0,F,458.0,M,2289.0,M,7794.0,F
2911-7601-0030_4214-7146-0052_5463-39173-0008_1723-141149-0080_5192-19397-0067,2911.0,M,4214.0,F,5463.0,M,1723.0,M,5192.0,M
7447-91187-0012_1355-39947-0081_250-142276-0027_2817-142371-0024_6529-62554-0010,7447.0,M,1355.0,M,250.0,F,2817.0,F,6529.0,M
7148-82991-0022_87-121553-0104_6078-54013-0017_7794-295947-0038_19-227-0012,7148.0,F,87.0,F,6078.0,F,7794.0,F,19.0,F
8098-278278-0009_4297-13009-0015_2910-131096-0078_19-227-0033_8088-284756-0103,8098.0,M,4297.0,F,2910.0,F,19.0,F,8088.0,M
39-121914-0008_5750-35690-0024_8238-283452-0009_7794-295947-0027_163-122947-0072,39.0,F,5750.0,M,8238.0,F,7794.0,F,163.0,M
8324-286681-0006_6848-252323-0005_254-27760-0015_32-4137-0020_1743-142914-0014,8324.0,F,6848.0,M,254.0,M,32.0,F,1743.0,M
587-41619-0007_1723-141149-0084_4680-16042-0015_2989-138035-0023_2384-152900-0005,587.0,F,1723.0,M,4680.0,F,2989.0,F,2384.0,M
3982-178459-0026_5022-29411-0042_730-360-0028_6454-120342-0010_7148-59157-0026,3982.0,F,5022.0,F,730.0,F,6454.0,M,7148.0,F
8088-284756-0087_6272-70171-0001_1447-130551-0017_198-209-0017_6000-86686-0023,8088.0,M,6272.0,F,1447.0,F,198.0,F,6000.0,F
8975-270782-0044_39-121915-0021_1970-10594-0040_2159-179157-0008_1246-124548-0008,8975.0,F,39.0,F,1970.0,F,2159.0,M,1246.0,F
4640-19188-0035_4195-186238-0022_911-128684-0003_5514-19192-0041_7148-59157-0014,4640.0,F,4195.0,F,911.0,M,5514.0,F,7148.0,F
2952-410-0020_1334-135589-0034_3440-171009-0074_831-130739-0027_911-128684-0072,2952.0,M,1334.0,M,3440.0,F,831.0,M,911.0,M
4406-16883-0019_2764-36619-0013_481-123720-0005_6147-34605-0029_6078-54007-0001,4406.0,M,2764.0,F,481.0,M,6147.0,F,6078.0,F
1263-138246-0025_7178-34644-0065_2989-138028-0032_4340-15220-0096_307-127540-0033,1263.0,F,7178.0,F,2989.0,F,4340.0,F,307.0,M
696-92939-0035_5104-33406-0018_405-130894-0070_5339-14133-0016_6000-55211-0028,696.0,F,5104.0,M,405.0,M,5339.0,F,6000.0,F
6476-96661-0001_4088-158077-0087_8312-279790-0028_198-126831-0016_7226-86965-0029,6476.0,F,4088.0,F,8312.0,F,198.0,F,7226.0,M
6818-76332-0027_1594-135914-0011_7402-90848-0047_2843-152918-0094_3879-174923-0061,6818.0,F,1594.0,M,7402.0,M,2843.0,M,3879.0,F
8797-294123-0076_2764-36619-0023_2518-154825-0018_289-121665-0005_696-93314-0040,8797.0,M,2764.0,F,2518.0,M,289.0,F,696.0,F
4640-19189-0026_6272-70191-0004_4397-15668-0016_3235-28452-0007_254-127705-0000,4640.0,F,6272.0,F,4397.0,M,3235.0,F,254.0,M
1246-124548-0040_6454-120342-0007_5808-48608-0059_1088-134315-0026_5456-58161-0016,1246.0,F,6454.0,M,5808.0,M,1088.0,F,5456.0,M
2764-36617-0023_6529-62554-0034_1088-134315-0010_4830-25904-0029_7517-100429-0022,2764.0,F,6529.0,M,1088.0,F,4830.0,M,7517.0,F
7226-86964-0054_198-126831-0012_4859-29340-0002_7278-246956-0035_7312-92432-0021,7226.0,M,198.0,F,4859.0,M,7278.0,M,7312.0,M
5678-43302-0008_3374-298026-0009_2007-149877-0026_3240-131231-0023_730-359-0034,5678.0,M,3374.0,M,2007.0,F,3240.0,M,730.0,F
1363-135842-0010_1116-132851-0018_4195-186236-0000_8238-283452-0043_6385-34655-0006,1363.0,F,1116.0,F,4195.0,F,8238.0,F,6385.0,F
3526-175658-0016_7278-91083-0035_6476-57446-0002_1723-141149-0062_302-123504-0032,3526.0,F,7278.0,M,6476.0,F,1723.0,M,302.0,F
8629-261139-0030_2843-152918-0027_78-369-0025_831-130746-0053_8838-298546-0004,8629.0,M,2843.0,M,78.0,M,831.0,M,8838.0,M
1578-140045-0000_8609-283227-0029_5192-19396-0016_2893-139322-0015_7402-59171-0037,1578.0,F,8609.0,M,5192.0,M,2893.0,M,7402.0,M
3112-9555-0027_8098-275181-0001_831-130746-0020_6181-216552-0096_8468-294887-0011,3112.0,F,8098.0,M,831.0,M,6181.0,M,8468.0,F
1502-122619-0026_8051-295385-0017_5322-7680-0006_8088-284756-0106_4680-16026-0035,1502.0,F,8051.0,F,5322.0,M,8088.0,M,4680.0,F
4340-15220-0078_7059-77897-0025_3240-131232-0035_4397-15678-0009_8095-274346-0026,4340.0,F,7059.0,F,3240.0,M,4397.0,M,8095.0,M
8425-246962-0000_7447-91186-0014_8770-295462-0012_3830-12531-0003_7190-90543-0036,8425.0,M,7447.0,M,8770.0,M,3830.0,M,7190.0,M
8975-270782-0052_426-122819-0013_3857-182315-0032_5456-24741-0011_8063-274115-0018,8975.0,F,426.0,F,3857.0,M,5456.0,M,8063.0,M
1502-122619-0001_3436-172162-0042_6531-61334-0066_2989-138028-0068_481-123720-0025,1502.0,F,3436.0,M,6531.0,F,2989.0,F,481.0,M
909-131044-0031_8630-305213-0031_7178-34644-0037_8975-270782-0014_4830-25904-0019,909.0,M,8630.0,M,7178.0,F,8975.0,F,4830.0,M
6000-55211-0039_4830-25898-0002_4297-13009-0017_1455-138263-0011_5867-48852-0010,6000.0,F,4830.0,M,4297.0,F,1455.0,M,5867.0,F
2196-170379-0001_163-122947-0016_887-123291-0037_196-122152-0007_2911-15045-0007,2196.0,F,163.0,M,887.0,F,196.0,M,2911.0,M
6529-62554-0000_8609-262281-0035_4018-107338-0011_103-1240-0054_6531-61334-0119,6529.0,M,8609.0,M,4018.0,M,103.0,F,6531.0,F
2843-152918-0049_2136-5143-0042_150-132655-0027_7402-90848-0026_5339-14134-0018,2843.0,M,2136.0,M,150.0,F,7402.0,M,5339.0,F
103-1240-0040_19-198-0007_2989-138035-0052_2182-150130-0027_87-121553-0055,103.0,F,19.0,F,2989.0,F,2182.0,F,87.0,F
2952-410-0047_7635-105409-0029_2514-149482-0098_2159-179154-0033_5192-19397-0001,2952.0,M,7635.0,F,2514.0,M,2159.0,M,5192.0,M
3242-67153-0021_8975-270782-0112_696-93314-0061_669-129061-0040_5688-41232-0053,3242.0,M,8975.0,F,696.0,F,669.0,F,5688.0,F
1363-135842-0024_7635-105409-0040_5322-7680-0009_211-122442-0076_163-122947-0032,1363.0,F,7635.0,F,5322.0,M,211.0,F,163.0,M
3168-173564-0034_118-124588-0013_4362-15663-0078_83-3054-0009_3526-176653-0042,3168.0,M,118.0,M,4362.0,F,83.0,F,3526.0,F
5789-57195-0015_27-124992-0069_1098-133695-0025_60-121082-0041_1447-17506-0034,5789.0,F,27.0,M,1098.0,F,60.0,M,1447.0,F
1363-135842-0012_1088-134318-0004_6181-216552-0026_7059-77900-0023_4014-186176-0021,1363.0,F,1088.0,F,6181.0,M,7059.0,F,4014.0,M
4830-25904-0011_1455-134435-0009_6078-54007-0010_6367-65536-0008_3607-29116-0043,4830.0,M,1455.0,M,6078.0,F,6367.0,M,3607.0,M
2136-5140-0018_1116-132851-0010_3879-173592-0015_6181-216552-0070_2514-149482-0065,2136.0,M,1116.0,F,3879.0,F,6181.0,M,2514.0,M
1737-148989-0025_4014-186183-0022_201-122255-0019_7505-83618-0026_2182-181183-0006,1737.0,F,4014.0,M,201.0,M,7505.0,M,2182.0,F
7635-105409-0012_3486-166446-0014_3857-182315-0043_1624-168623-0051_403-216-0019,7635.0,F,3486.0,M,3857.0,M,1624.0,M,403.0,F
2911-15084-0003_8324-286683-0008_3982-178459-0029_200-124140-0036_8838-298545-0041,2911.0,M,8324.0,F,3982.0,F,200.0,F,8838.0,M
