mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex,speaker_3_ID,speaker_3_sex
1183-133255-0003_250-142286-0009_8095-274345-0005,1183.0,F,250.0,F,8095.0,M
4088-158077-0008_150-132655-0012_1088-134315-0040,4088.0,F,150.0,F,1088.0,F
6836-61804-0022_6064-56168-0027_5678-43303-0017,6836.0,M,6064.0,F,5678.0,M
1970-10594-0027_831-130739-0052_118-121721-0018,1970.0,F,831.0,M,118.0,M
1743-142912-0012_4297-13009-0046_7178-34645-0037,1743.0,M,4297.0,F,7178.0,F
5104-33406-0014_4340-15220-0090_2196-170151-0022,5104.0,M,4340.0,F,2196.0,F
8770-295462-0035_8468-294887-0002_4297-13009-0019,8770.0,M,8468.0,F,4297.0,F
7226-86964-0038_5678-43301-0003_5688-15787-0015,7226.0,M,5678.0,M,5688.0,F
7511-102419-0033_7059-77897-0023_1098-133695-0037,7511.0,F,7059.0,F,1098.0,F
6078-54007-0020_4788-91208-0034_7800-283478-0025,6078.0,F,4788.0,M,7800.0,F
5339-14133-0053_8324-286683-0032_39-121916-0007,5339.0,F,8324.0,F,39.0,F
89-218-0039_2817-142371-0057_4813-248641-0015,89.0,F,2817.0,F,4813.0,M
8609-283227-0025_163-122947-0089_8108-280359-0021,8609.0,M,163.0,M,8108.0,M
125-121124-0041_1447-130551-0014_289-121665-0008,125.0,F,1447.0,F,289.0,F
374-180298-0029_3440-171009-0016_5778-12761-0030,374.0,M,3440.0,F,5778.0,F
4362-15663-0100_1447-17506-0033_5393-19219-0007,4362.0,F,1447.0,F,5393.0,F
3259-158083-0009_6181-216552-0073_7302-86815-0070,3259.0,F,6181.0,M,7302.0,F
3830-12531-0025_5703-47212-0011_3235-28433-0042,3830.0,M,5703.0,M,3235.0,F
2002-139469-0047_6476-96661-0013_1898-145715-0039,2002.0,M,6476.0,F,1898.0,F
1263-139804-0029_6078-54013-0074_200-126784-0015,1263.0,F,6078.0,F,200.0,F
3168-173565-0006_3486-166424-0023_1898-145724-0000,3168.0,M,3486.0,M,1898.0,F
8063-274116-0022_4406-16882-0043_3699-19402-0004,8063.0,M,4406.0,M,3699.0,M
2007-132570-0049_27-124992-0077_2002-139469-0095,2007.0,F,27.0,M,2002.0,M
302-123523-0017_3723-171115-0014_4362-15663-0084,302.0,F,3723.0,M,4362.0,F
8629-261140-0041_7505-258958-0031_4830-25904-0043,8629.0,M,7505.0,M,4830.0,M
7312-92432-0024_8770-295465-0010_8975-270782-0097,7312.0,M,8770.0,M,8975.0,F
5322-7679-0003_1970-28415-0022_4340-15220-0007,5322.0,M,1970.0,F,4340.0,F
7190-90543-0004_1723-141149-0108_2843-152918-0103,7190.0,M,1723.0,M,2843.0,M
4830-25904-0030_8609-283227-0031_2836-5355-0029,4830.0,M,8609.0,M,2836.0,F
1034-121119-0051_7402-59171-0016_5678-43302-0023,1034.0,M,7402.0,M,5678.0,M
19-227-0023_1116-132847-0004_426-122821-0041,19.0,F,1116.0,F,426.0,F
332-128985-0070_4441-76263-0002_8468-295198-0025,332.0,M,4441.0,M,8468.0,F
200-126784-0008_150-126107-0033_8465-246947-0015,200.0,F,150.0,F,8465.0,F
3857-182317-0020_5688-15787-0020_7113-86041-0042,3857.0,M,5688.0,F,7113.0,F
4051-11217-0005_5339-14134-0058_8108-274318-0021,4051.0,F,5339.0,F,8108.0,M
3112-9555-0073_3982-178459-0058_78-369-0022,3112.0,F,3982.0,F,78.0,M
460-172359-0084_198-209-0001_211-122442-0030,460.0,M,198.0,F,211.0,F
1970-26100-0032_7794-295955-0011_40-222-0028,1970.0,F,7794.0,F,40.0,F
6818-68772-0003_3830-12535-0030_8609-283227-0002,6818.0,F,3830.0,M,8609.0,M
3259-158083-0083_7511-102419-0039_7367-86737-0017,3259.0,F,7511.0,F,7367.0,M
4788-94904-0034_26-495-0072_6415-116629-0019,4788.0,M,26.0,M,6415.0,F
233-155990-0046_1455-138263-0021_8088-284756-0067,233.0,M,1455.0,M,8088.0,M
307-127540-0018_7178-34645-0036_5049-25947-0079,307.0,M,7178.0,F,5049.0,M
5339-14134-0029_441-128982-0001_103-1240-0014,5339.0,F,441.0,F,103.0,F
5339-14133-0036_8088-284756-0030_7511-102420-0021,5339.0,F,8088.0,M,7511.0,F
8063-274115-0036_6836-61804-0018_481-123720-0037,8063.0,M,6836.0,M,481.0,M
4214-7146-0027_4088-158077-0066_4406-16883-0024,4214.0,F,4088.0,F,4406.0,M
6563-285357-0017_307-127535-0038_831-130746-0048,6563.0,M,307.0,M,831.0,M
4137-11701-0047_7278-91083-0026_7190-90543-0010,4137.0,F,7278.0,M,7190.0,M
6563-63821-0041_4813-248641-0037_374-180299-0004,6563.0,M,4813.0,M,374.0,M
5750-35690-0013_87-121553-0006_2289-152253-0030,5750.0,M,87.0,F,2289.0,M
118-47824-0061_5456-24741-0014_2159-179154-0025,118.0,M,5456.0,M,2159.0,M
4018-107338-0026_4397-15678-0018_6000-55211-0057,4018.0,M,4397.0,M,6000.0,F
4340-15220-0083_1963-142393-0037_248-130697-0002,4340.0,F,1963.0,F,248.0,F
6019-3185-0103_1992-141719-0042_3879-174923-0001,6019.0,M,1992.0,F,3879.0,F
4830-25904-0024_1246-135815-0014_8797-294123-0083,4830.0,M,1246.0,F,8797.0,M
5750-35690-0020_446-123502-0022_8609-283227-0030,5750.0,M,446.0,M,8609.0,M
7635-105409-0038_19-227-0016_7859-102519-0008,7635.0,F,19.0,F,7859.0,F
5561-39621-0011_322-124147-0074_5808-48608-0046,5561.0,F,322.0,F,5808.0,M
7505-258964-0005_6925-80680-0040_4195-186236-0007,7505.0,M,6925.0,M,4195.0,F
27-123349-0038_125-121124-0049_39-121915-0011,27.0,M,125.0,F,39.0,F
19-198-0021_1594-135914-0082_5808-54425-0043,19.0,F,1594.0,M,5808.0,M
8770-295462-0006_6880-216547-0054_2289-152254-0005,8770.0,M,6880.0,M,2289.0,M
2989-138028-0033_8238-274553-0059_1447-130551-0034,2989.0,F,8238.0,F,1447.0,F
587-41611-0015_5808-48608-0057_1578-6379-0027,587.0,F,5808.0,M,1578.0,F
5322-7678-0017_328-129766-0024_7800-283478-0027,5322.0,M,328.0,F,7800.0,F
311-124404-0048_3526-175658-0023_2518-154825-0038,311.0,M,3526.0,F,2518.0,M
5561-41615-0001_1898-145715-0041_7517-100442-0005,5561.0,F,1898.0,F,7517.0,F
8063-274116-0034_3242-67168-0017_6818-76332-0003,8063.0,M,3242.0,M,6818.0,F
8465-246940-0023_1081-125237-0000_6563-285357-0044,8465.0,F,1081.0,M,6563.0,M
27-124992-0028_254-27760-0029_7226-86965-0023,27.0,M,254.0,M,7226.0,M
4362-15663-0035_8238-274553-0055_7059-77900-0020,4362.0,F,8238.0,F,7059.0,F
5652-19215-0026_1088-134315-0043_3112-9555-0034,5652.0,F,1088.0,F,3112.0,F
4267-78186-0015_625-132118-0007_2416-152137-0009,4267.0,M,625.0,M,2416.0,F
332-128985-0048_302-123523-0022_8770-295462-0009,332.0,M,302.0,F,8770.0,M
1737-142397-0024_730-359-0028_3807-4955-0030,1737.0,F,730.0,F,3807.0,M
8108-280359-0008_2136-5140-0039_426-122822-0002,8108.0,M,2136.0,M,426.0,F
6209-34599-0002_6019-3185-0010_1898-145720-0014,6209.0,M,6019.0,M,1898.0,F
163-122947-0064_7302-86815-0041_4859-29340-0031,163.0,M,7302.0,F,4859.0,M
1355-39947-0094_233-134440-0007_3723-171115-0007,1355.0,M,233.0,M,3723.0,M
7264-92314-0017_2007-132570-0000_4137-11702-0007,7264.0,M,2007.0,F,4137.0,F
6078-54013-0044_226-131532-0034_201-122255-0034,6078.0,F,226.0,F,201.0,M
6272-70168-0027_7859-102519-0038_332-128985-0087,6272.0,F,7859.0,F,332.0,M
1334-135589-0074_3664-11714-0024_6272-70168-0018,1334.0,M,3664.0,M,6272.0,F
4051-11217-0019_2159-179157-0008_831-130739-0020,4051.0,F,2159.0,M,831.0,M
8063-274115-0023_8226-274369-0023_405-130895-0025,8063.0,M,8226.0,M,405.0,M
8630-305213-0026_4340-15220-0020_5393-19218-0001,8630.0,M,4340.0,F,5393.0,F
1970-10594-0011_5339-14133-0030_229-130880-0020,1970.0,F,5339.0,F,229.0,M
1867-148436-0008_1081-125237-0075_4362-15663-0048,1867.0,M,1081.0,M,4362.0,F
3235-28433-0031_3374-298026-0014_1088-129236-0024,3235.0,F,3374.0,M,1088.0,F
405-130894-0047_311-124404-0013_5022-29405-0015,405.0,M,311.0,M,5022.0,F
7859-102518-0028_8580-287363-0035_730-360-0006,7859.0,F,8580.0,M,730.0,F
481-123719-0012_6531-61334-0007_7226-86964-0033,481.0,M,6531.0,F,7226.0,M
3242-8112-0015_4441-76263-0011_441-130108-0039,3242.0,M,4441.0,M,441.0,F
298-126790-0034_1246-124548-0046_5049-25947-0119,298.0,F,1246.0,F,5049.0,M
831-130739-0021_2182-181183-0003_7226-86965-0044,831.0,M,2182.0,F,7226.0,M
1088-134318-0006_1737-142396-0001_730-358-0004,1088.0,F,1737.0,F,730.0,F
4640-19187-0027_248-130697-0020_730-359-0021,4640.0,F,248.0,F,730.0,F
118-47824-0074_625-132112-0023_5867-48852-0103,118.0,M,625.0,M,5867.0,F
7190-90542-0053_6818-76332-0029_211-122425-0068,7190.0,M,6818.0,F,211.0,F
8123-275216-0010_4680-16042-0014_5652-39938-0065,8123.0,F,4680.0,F,5652.0,F
289-121665-0028_5808-48608-0038_1334-135589-0056,289.0,F,5808.0,M,1334.0,M
8609-283227-0042_4397-15668-0011_8312-279791-0026,8609.0,M,4397.0,M,8312.0,F
4853-27671-0012_125-121124-0087_211-122442-0016,4853.0,F,125.0,F,211.0,F
6925-80680-0075_211-122442-0083_8051-295385-0037,6925.0,M,211.0,F,8051.0,F
2893-139322-0000_6081-42010-0000_8095-274346-0027,2893.0,M,6081.0,M,8095.0,M
669-129074-0007_6437-66172-0004_322-124146-0007,669.0,F,6437.0,M,322.0,F
83-9960-0016_1334-135589-0022_8419-293469-0017,83.0,F,1334.0,M,8419.0,M
696-93314-0054_6476-96661-0005_7302-86815-0079,696.0,F,6476.0,F,7302.0,F
211-122425-0080_8095-274346-0050_322-124147-0002,211.0,F,8095.0,M,322.0,F
2289-152257-0009_1069-133709-0018_6385-220959-0001,2289.0,M,1069.0,F,6385.0,F
696-92939-0014_1235-135883-0034_3607-29116-0009,696.0,F,1235.0,M,3607.0,M
6147-34607-0007_7148-59157-0020_2514-149482-0062,6147.0,F,7148.0,F,2514.0,M
839-130898-0000_200-126784-0026_6064-56165-0005,839.0,M,200.0,F,6064.0,F
2416-152139-0001_2836-5354-0034_3664-178366-0010,2416.0,F,2836.0,F,3664.0,M
2514-149482-0095_6081-41997-0018_307-127535-0012,2514.0,M,6081.0,M,307.0,M
8419-286676-0021_403-216-0013_5192-19396-0027,8419.0,M,403.0,F,5192.0,M
1502-122619-0014_1743-142912-0032_8609-283227-0029,1502.0,F,1743.0,M,8609.0,M
1502-122619-0078_7059-77900-0028_39-121916-0005,1502.0,F,7059.0,F,39.0,F
1116-137572-0007_8095-274345-0025_6019-3185-0094,1116.0,F,8095.0,M,6019.0,M
3664-11714-0022_8629-261140-0029_1970-28415-0017,3664.0,M,8629.0,M,1970.0,F
1081-125237-0051_2002-139469-0101_5192-19397-0080,1081.0,M,2002.0,M,5192.0,M
1069-133709-0015_3807-4923-0042_374-180299-0035,1069.0,F,3807.0,M,374.0,M
5750-100289-0042_1116-132851-0005_1898-145724-0024,5750.0,M,1116.0,F,1898.0,F
2764-36616-0016_5104-33407-0021_5789-57195-0037,2764.0,F,5104.0,M,5789.0,F
6925-80680-0053_2989-138035-0059_1502-122619-0071,6925.0,M,2989.0,F,1502.0,F
7264-92316-0034_625-132112-0046_2836-5354-0010,7264.0,M,625.0,M,2836.0,F
7800-283492-0011_4018-107338-0019_3486-166424-0074,7800.0,F,4018.0,M,3486.0,M
7190-90542-0033_4830-25904-0007_233-155990-0028,7190.0,M,4830.0,M,233.0,M
3235-28433-0047_233-134440-0010_2514-149482-0076,3235.0,F,233.0,M,2514.0,M
2518-154825-0024_7312-92432-0005_3214-167607-0004,2518.0,M,7312.0,M,3214.0,M
7178-34644-0020_6925-80680-0066_6081-41998-0037,7178.0,F,6925.0,M,6081.0,M
8051-119902-0023_831-130739-0003_5192-19397-0012,8051.0,F,831.0,M,5192.0,M
403-216-0006_7794-295947-0046_2764-36619-0025,403.0,F,7794.0,F,2764.0,F
7178-34645-0021_5561-39621-0025_3436-172171-0034,7178.0,F,5561.0,F,3436.0,M
2136-5143-0032_1455-134435-0016_4640-19187-0039,2136.0,M,1455.0,M,4640.0,F
4406-16883-0035_2910-131096-0030_6531-61334-0127,4406.0,M,2910.0,F,6531.0,F
1334-135589-0048_2518-154825-0049_4898-28461-0066,1334.0,M,2518.0,M,4898.0,M
8630-305213-0025_4813-248638-0040_3879-174923-0009,8630.0,M,4813.0,M,3879.0,F
458-126305-0033_412-126975-0065_6836-76549-0021,458.0,M,412.0,M,6836.0,M
4853-29413-0027_8095-274345-0000_26-496-0011,4853.0,F,8095.0,M,26.0,M
374-180299-0042_4018-107338-0009_8238-283452-0010,374.0,M,4018.0,M,8238.0,F
2002-139469-0051_7447-91187-0049_441-128988-0007,2002.0,M,7447.0,M,441.0,F
5688-41232-0061_1040-133433-0009_150-126107-0007,5688.0,F,1040.0,M,150.0,F
4051-10927-0006_6880-216547-0000_2007-132570-0041,4051.0,F,6880.0,M,2007.0,F
4051-11217-0039_2910-131096-0072_298-126791-0053,4051.0,F,2910.0,F,298.0,F
1447-17506-0012_911-128684-0079_2002-139469-0023,1447.0,F,911.0,M,2002.0,M
2518-154826-0026_4788-94904-0022_8095-274346-0053,2518.0,M,4788.0,M,8095.0,M
5867-48852-0052_6836-61804-0006_163-122947-0020,5867.0,F,6836.0,M,163.0,M
2910-131096-0017_2182-150130-0029_5163-18515-0050,2910.0,F,2182.0,F,5163.0,F
6454-107462-0026_5104-33407-0010_83-9960-0003,6454.0,M,5104.0,M,83.0,F
4859-26870-0022_4481-17499-0020_460-172359-0053,4859.0,M,4481.0,F,460.0,M
7367-86737-0104_2136-5143-0017_7635-105409-0047,7367.0,M,2136.0,M,7635.0,F
3830-12530-0009_911-128684-0059_226-131533-0000,3830.0,M,911.0,M,226.0,F
5867-48852-0047_2910-131096-0089_1034-121119-0082,5867.0,F,2910.0,F,1034.0,M
1594-135914-0066_1235-135884-0026_289-121665-0011,1594.0,M,1235.0,M,289.0,F
8312-279790-0015_3830-12530-0029_887-123289-0000,8312.0,F,3830.0,M,887.0,F
4441-76262-0021_2002-139469-0026_32-4137-0017,4441.0,M,2002.0,M,32.0,F
6437-66173-0006_8630-305213-0014_7178-34644-0045,6437.0,M,8630.0,M,7178.0,F
2764-36616-0028_4340-15220-0034_3436-172171-0009,2764.0,F,4340.0,F,3436.0,M
6880-216547-0098_7517-100429-0018_1263-141777-0013,6880.0,M,7517.0,F,1263.0,F
311-124404-0071_887-123290-0018_8838-298545-0002,311.0,M,887.0,F,8838.0,M
5789-57158-0022_887-123289-0018_8226-274371-0027,5789.0,F,887.0,F,8226.0,M
103-1241-0041_8238-274553-0063_6181-216552-0005,103.0,F,8238.0,F,6181.0,M
1743-142912-0034_7226-86964-0009_32-21634-0003,1743.0,M,7226.0,M,32.0,F
6415-111615-0034_1970-26100-0036_4297-13006-0016,6415.0,F,1970.0,F,4297.0,F
6081-41997-0015_481-123720-0050_3857-180923-0009,6081.0,M,481.0,M,3857.0,M
8123-275216-0020_3723-171631-0027_1081-125237-0028,8123.0,F,3723.0,M,1081.0,M
226-131532-0020_1553-140047-0040_426-122822-0019,226.0,F,1553.0,F,426.0,F
201-127786-0054_200-124140-0024_4481-17499-0004,201.0,M,200.0,F,4481.0,F
8095-274346-0002_3664-178355-0007_6925-80680-0069,8095.0,M,3664.0,M,6925.0,M
2691-156745-0035_1898-145724-0022_669-129061-0000,2691.0,F,1898.0,F,669.0,F
8975-270782-0094_6181-216552-0004_328-129766-0093,8975.0,F,6181.0,M,328.0,F
7190-90542-0056_3486-166424-0050_163-122947-0060,7190.0,M,3486.0,M,163.0,M
1970-10594-0009_2092-145706-0006_233-134440-0019,1970.0,F,2092.0,F,233.0,M
1594-135914-0012_8770-295463-0021_3857-182317-0004,1594.0,M,8770.0,M,3857.0,M
302-123504-0018_2911-12359-0002_7302-86815-0031,302.0,F,2911.0,M,7302.0,F
2092-145706-0029_4481-17499-0015_5561-41616-0028,2092.0,F,4481.0,F,5561.0,F
5390-24512-0028_89-219-0036_1069-133699-0001,5390.0,M,89.0,F,1069.0,F
1069-133709-0007_8419-286676-0030_7059-77900-0002,1069.0,F,8419.0,M,7059.0,F
201-127786-0076_3857-182315-0026_7190-90542-0060,201.0,M,3857.0,M,7190.0,M
4014-186176-0003_2196-170379-0012_6531-61334-0064,4014.0,M,2196.0,F,6531.0,F
839-130898-0065_8088-284756-0084_3857-182317-0001,839.0,M,8088.0,M,3857.0,M
446-123501-0040_3440-171006-0028_7794-295947-0029,446.0,M,3440.0,F,7794.0,F
7635-105661-0046_7226-86964-0002_229-130880-0089,7635.0,F,7226.0,M,229.0,M
1723-141149-0063_831-130739-0037_696-92939-0039,1723.0,M,831.0,M,696.0,F
3607-29116-0022_4051-10927-0014_6078-54013-0053,3607.0,M,4051.0,F,6078.0,F
730-358-0024_3259-158083-0063_446-123502-0018,730.0,F,3259.0,F,446.0,M
1992-141719-0033_6415-116629-0024_4406-16883-0022,1992.0,F,6415.0,F,4406.0,M
332-128985-0066_229-130880-0005_3699-175950-0024,332.0,M,229.0,M,3699.0,M
1447-130551-0027_307-127539-0011_2989-138035-0029,1447.0,F,307.0,M,2989.0,F
426-122822-0012_1355-39947-0033_374-180298-0017,426.0,F,1355.0,M,374.0,M
1867-148436-0041_7800-283492-0038_374-180299-0023,1867.0,M,7800.0,F,374.0,M
2691-156755-0027_19-227-0012_5514-19192-0022,2691.0,F,19.0,F,5514.0,F
3723-171631-0049_1069-133699-0011_696-92939-0013,3723.0,M,1069.0,F,696.0,F
1841-159771-0018_2989-138035-0054_1502-122619-0074,1841.0,F,2989.0,F,1502.0,F
5750-100289-0011_1263-138246-0018_27-124992-0067,5750.0,M,1263.0,F,27.0,M
8226-274371-0044_4137-11701-0052_1553-140048-0015,8226.0,M,4137.0,F,1553.0,F
3982-182255-0004_4481-17498-0007_7148-7763-0010,3982.0,F,4481.0,F,7148.0,F
2514-149482-0015_3486-166424-0039_311-124404-0065,2514.0,M,3486.0,M,311.0,M
911-130578-0016_5678-43302-0013_322-124147-0021,911.0,M,5678.0,M,322.0,F
909-131041-0011_5778-12761-0027_5049-25947-0096,909.0,M,5778.0,F,5049.0,M
8014-112602-0033_6818-76332-0002_6437-66172-0002,8014.0,F,6818.0,F,6437.0,M
5104-33406-0044_7264-92316-0026_8465-246943-0022,5104.0,M,7264.0,M,8465.0,F
4051-10927-0013_909-131045-0014_8838-298546-0048,4051.0,F,909.0,M,8838.0,M
4898-28461-0056_2691-156750-0015_1970-28415-0000,4898.0,M,2691.0,F,1970.0,F
4853-29413-0021_60-121082-0084_302-123523-0036,4853.0,F,60.0,M,302.0,F
2159-179156-0015_233-155990-0044_118-47824-0048,2159.0,M,233.0,M,118.0,M
2007-132570-0056_1737-142397-0001_4859-26870-0024,2007.0,F,1737.0,F,4859.0,M
6476-57446-0059_8468-295198-0007_3699-47246-0032,6476.0,F,8468.0,F,3699.0,M
1447-130551-0013_1594-135914-0005_887-123290-0014,1447.0,F,1594.0,M,887.0,F
5104-33407-0037_2514-149482-0100_5339-14133-0019,5104.0,M,2514.0,M,5339.0,F
887-123291-0037_3607-29116-0007_3983-5371-0052,887.0,F,3607.0,M,3983.0,F
4340-15220-0089_5778-54535-0021_7148-59157-0008,4340.0,F,5778.0,F,7148.0,F
730-360-0022_6848-252322-0027_911-128684-0076,730.0,F,6848.0,M,911.0,M
3807-4955-0008_6476-57446-0046_3112-9554-0020,3807.0,M,6476.0,F,3112.0,F
254-145458-0008_1502-122619-0053_6367-65536-0067,254.0,M,1502.0,F,6367.0,M
201-127786-0039_2691-156750-0018_3723-171115-0030,201.0,M,2691.0,F,3723.0,M
5104-33406-0023_150-126107-0001_1926-147979-0050,5104.0,M,150.0,F,1926.0,F
3486-166446-0041_2092-145709-0012_8238-274553-0019,3486.0,M,2092.0,F,8238.0,F
307-127540-0026_2136-5147-0001_8238-283452-0026,307.0,M,2136.0,M,8238.0,F
7059-88364-0016_1553-140047-0035_3242-67168-0036,7059.0,F,1553.0,F,3242.0,M
1867-148436-0027_1502-122619-0095_6848-252322-0001,1867.0,M,1502.0,F,6848.0,M
5778-12761-0015_311-124404-0092_8609-283227-0066,5778.0,F,311.0,M,8609.0,M
198-126831-0004_5163-18515-0049_3235-11599-0012,198.0,F,5163.0,F,3235.0,F
6836-61803-0018_1624-168623-0046_2952-408-0007,6836.0,M,1624.0,M,2952.0,M
5192-19396-0016_298-126790-0025_311-124404-0101,5192.0,M,298.0,F,311.0,M
83-3054-0003_5022-29405-0011_2384-152900-0086,83.0,F,5022.0,F,2384.0,M
4397-15678-0020_3664-178366-0017_322-124147-0081,4397.0,M,3664.0,M,322.0,F
7067-76047-0015_3947-13260-0023_625-132112-0030,7067.0,M,3947.0,F,625.0,M
3526-176651-0000_7190-90542-0044_5867-48852-0021,3526.0,F,7190.0,M,5867.0,F
1098-133695-0008_2911-15045-0013_2159-179154-0036,1098.0,F,2911.0,M,2159.0,M
6836-76549-0005_8838-298546-0050_60-121082-0054,6836.0,M,8838.0,M,60.0,M
118-47824-0036_1963-142776-0002_3259-158083-0051,118.0,M,1963.0,F,3259.0,F
911-128684-0032_248-130697-0018_887-123291-0012,911.0,M,248.0,F,887.0,F
3607-135982-0049_1246-124548-0021_1963-142776-0022,3607.0,M,1246.0,F,1963.0,F
19-227-0011_233-134440-0021_3723-171631-0035,19.0,F,233.0,M,3723.0,M
6563-63821-0004_4859-29340-0019_311-124404-0044,6563.0,M,4859.0,M,311.0,M
909-131041-0023_5561-41616-0019_3982-178459-0015,909.0,M,5561.0,F,3982.0,F
89-218-0031_1926-147987-0028_4441-76250-0025,89.0,F,1926.0,F,4441.0,M
839-130898-0004_4859-29340-0000_5678-43302-0006,839.0,M,4859.0,M,5678.0,M
1737-142397-0018_4898-20016-0028_839-130898-0052,1737.0,F,4898.0,M,839.0,M
7148-59157-0029_1970-28415-0007_8014-112602-0005,7148.0,F,1970.0,F,8014.0,F
7800-283492-0019_8312-279790-0000_8975-270782-0099,7800.0,F,8312.0,F,8975.0,F
5390-30096-0033_5456-24741-0016_8609-262281-0031,5390.0,M,5456.0,M,8609.0,M
8324-286681-0000_1116-132847-0000_3259-158083-0101,8324.0,F,1116.0,F,3259.0,F
1743-142914-0000_7859-102519-0041_2989-138028-0047,1743.0,M,7859.0,F,2989.0,F
3259-158083-0084_229-130880-0010_3699-47246-0006,3259.0,F,229.0,M,3699.0,M
78-368-0045_1235-135887-0017_8975-270782-0007,78.0,M,1235.0,M,8975.0,F
5778-54535-0002_3807-4923-0008_5703-47198-0008,5778.0,F,3807.0,M,5703.0,M
839-130898-0025_248-130644-0004_5390-24512-0014,839.0,M,248.0,F,5390.0,M
3112-9555-0041_328-129766-0055_5561-39621-0027,3112.0,F,328.0,F,5561.0,F
196-122159-0006_4018-103416-0006_2691-156755-0015,196.0,M,4018.0,M,2691.0,F
201-122255-0038_83-3054-0019_6209-34601-0001,201.0,M,83.0,F,6209.0,M
2182-181183-0029_5750-100289-0008_250-142286-0011,2182.0,F,5750.0,M,250.0,F
5022-29405-0017_5322-7678-0006_6209-34601-0004,5022.0,F,5322.0,M,6209.0,M
2514-149482-0042_1898-145715-0017_3436-172171-0059,2514.0,M,1898.0,F,3436.0,M
6078-54013-0063_6415-116629-0015_4214-7146-0063,6078.0,F,6415.0,F,4214.0,F
4481-17499-0034_1116-137572-0039_7113-86041-0057,4481.0,F,1116.0,F,7113.0,F
3240-131231-0021_2196-170379-0020_374-180298-0013,3240.0,M,2196.0,F,374.0,M
5867-48852-0089_4018-107338-0014_248-130644-0006,5867.0,F,4018.0,M,248.0,F
8088-284756-0002_201-122255-0025_446-123502-0019,8088.0,M,201.0,M,446.0,M
426-122822-0028_6147-34607-0018_2989-138035-0024,426.0,F,6147.0,F,2989.0,F
87-121553-0001_6531-61334-0001_3857-180923-0004,87.0,F,6531.0,F,3857.0,M
1992-141719-0005_1743-142914-0013_3607-135982-0031,1992.0,F,1743.0,M,3607.0,M
5339-14133-0052_229-130880-0021_89-218-0007,5339.0,F,229.0,M,89.0,F
8123-275209-0034_2136-5140-0033_2691-156745-0001,8123.0,F,2136.0,M,2691.0,F
730-360-0013_125-121342-0013_8838-298545-0052,730.0,F,125.0,F,8838.0,M
5652-39938-0003_6529-62556-0037_2436-2477-0026,5652.0,F,6529.0,M,2436.0,M
7078-271888-0032_201-127786-0010_322-124147-0028,7078.0,F,201.0,M,322.0,F
1723-141149-0044_7067-76048-0017_322-124146-0017,1723.0,M,7067.0,M,322.0,F
40-121026-0033_4018-107312-0032_5049-25947-0009,40.0,F,4018.0,M,5049.0,M
4813-248641-0026_1502-122615-0008_3486-166446-0012,4813.0,M,1502.0,F,3486.0,M
1363-135842-0020_3699-19402-0005_5163-39921-0028,1363.0,F,3699.0,M,5163.0,F
8630-305212-0021_3879-174923-0060_3607-135982-0005,8630.0,M,3879.0,F,3607.0,M
60-121082-0064_8108-280359-0010_4297-13006-0006,60.0,M,8108.0,M,4297.0,F
1069-133699-0016_125-121124-0060_8238-283452-0042,1069.0,F,125.0,F,8238.0,F
696-92939-0030_201-127786-0035_7367-86737-0052,696.0,F,201.0,M,7367.0,M
89-218-0019_229-130880-0034_1447-17506-0020,89.0,F,229.0,M,1447.0,F
254-12312-0012_8324-286682-0045_5390-30102-0024,254.0,M,8324.0,F,5390.0,M
3259-158083-0024_3168-173565-0037_460-172359-0002,3259.0,F,3168.0,M,460.0,M
7226-86964-0058_19-198-0006_328-129766-0070,7226.0,M,19.0,F,328.0,F
3440-171009-0003_6209-34599-0036_6019-3185-0065,3440.0,F,6209.0,M,6019.0,M
3526-176651-0016_8609-262281-0026_6147-34606-0023,3526.0,F,8609.0,M,6147.0,F
7190-90542-0081_8630-305212-0020_2007-149877-0057,7190.0,M,8630.0,M,2007.0,F
1898-145702-0011_7859-102519-0017_7505-258958-0028,1898.0,F,7859.0,F,7505.0,M
2092-145709-0007_7178-34644-0048_5867-48852-0007,2092.0,F,7178.0,F,5867.0,F
831-130746-0014_4406-16883-0010_1926-147987-0006,831.0,M,4406.0,M,1926.0,F
5192-19397-0083_125-121124-0020_8425-287387-0019,5192.0,M,125.0,F,8425.0,M
8051-118101-0011_5456-62043-0003_5322-7680-0007,8051.0,F,5456.0,M,5322.0,M
7067-76047-0043_1116-132847-0006_909-131041-0028,7067.0,M,1116.0,F,909.0,M
7794-295955-0003_3242-8112-0033_1624-168623-0022,7794.0,F,3242.0,M,1624.0,M
6385-220959-0000_4297-13009-0032_4137-11701-0043,6385.0,F,4297.0,F,4137.0,F
250-140277-0001_5678-43301-0010_3879-173592-0008,250.0,F,5678.0,M,3879.0,F
4018-107338-0008_4297-13009-0006_7226-86964-0024,4018.0,M,4297.0,F,7226.0,M
6563-63821-0002_2952-408-0029_8770-295463-0022,6563.0,M,2952.0,M,8770.0,M
8629-261139-0054_4267-287369-0016_1034-121119-0025,8629.0,M,4267.0,M,1034.0,M
1355-39947-0022_19-227-0052_1624-168623-0033,1355.0,M,19.0,F,1624.0,M
3440-171006-0023_5022-29411-0050_7278-104730-0010,3440.0,F,5022.0,F,7278.0,M
4267-287369-0020_3168-173565-0003_27-124992-0024,4267.0,M,3168.0,M,27.0,M
